,mileage,s_max,s_min
2700,34.87434427,1,-1
2701,32.47338468,1,-1
2702,30.3283243,1.000037314,-1.000037773
2703,32.25681692,1,-1.000036448
2704,29.17143755,1.000034327,-0.768558996
2705,34.47349325,1,-0.949604008
2706,21.06569499,1,-0.937090754
2707,25.57955617,1.000036192,-1.000034953
2708,35.74210813,1.000034436,-1.067249772
2709,37.38330481,1.000036197,-1.000036005
2710,22.69312416,1.000027349,-1.07612393
2711,34.00783032,1.00002737,-1.0000273
2712,28.737598,1.000028704,-1.000027787
2713,25.97566692,1.000028363,-1.000027791
2714,25.54972291,1.000027629,-0.896023163
2715,31.65873168,0.788850557,-0.727697004
2716,30.73179894,1.000027927,-1.000027913
2717,29.17251637,1.003232955,-1.000027035
2718,33.11992938,1.000026643,-1.000026844
2719,31.6897303,1.000026567,-1.007154343
2720,34.16803301,1.00002653,-1.000026614
2721,30.18212058,1.000025286,-1.00090818
2722,31.76343953,1.000026016,-1.000000235
2723,34.49919386,1.000025814,-1.005470717
2724,26.71928982,0.871283772,-1.000024784
2725,30.08097245,1.000025001,-1.000496189
2726,30.32433683,1,-1.000024799
2727,29.70322747,1.000024536,-1.000023945
2728,27.58805202,1.000024525,-0.943421229
2729,27.68216727,1.000023427,-1.0000236
2730,27.95880918,0.902101325,-0.477415981
2731,31.37620806,1.000021478,-1.000232731
2732,30.57057061,1,-1.000021319
2733,30.09859774,0.965447945,-1.015397203
2734,27.12404709,1.000021807,-1.000020244
2735,26.48178893,1.000040355,-1.000038167
2736,26.366316,1.000037613,-1.000034787
2737,28.5790583,1.000025151,-0.774443299
2738,29.02734364,0.978578999,-1.000045135
2739,33.43107464,1.000045155,-1.000007102
2740,24.44196406,1.000044249,-1.000004993
2741,24.70030884,1.000044633,-1.00004492
2742,31.46118801,0.859676651,-1.000031957
2743,25.84799821,1.000043636,-1.000012985
2744,22.47861014,1.000043955,-1.000043669
2745,32.1292918,1.0227182,-1
2746,31.50662658,1.000043022,-1.000042794
2747,33.18474274,1.000052536,-1.003397533
2748,29.80551429,1.0000427,-1.00283672
2749,24.74865622,1.000041665,-1
2750,25.41946901,1.000410679,-1.000041393
2751,28.581285,1.000047479,-1.000048125
2752,34.33624173,1.005758381,-1.000045297
2753,27.92925686,1.000045373,-1.000045075
2754,29.30829443,1.000045109,-1.000044278
2755,27.02625389,1.000033759,-1.080224033
2756,24.19583144,1.00003785,-1.000038953
2757,28.64504609,1.000038934,-1.000037958
2758,24.96183148,1.000038599,-1.000038858
2759,28.61334425,1.000038451,-1.000038123
2760,23.6802631,1.000039534,-1.004970961
2761,26.15139283,1.000039521,-1.000039563
2762,27.17301373,1,-1.000038841
2763,26.40415415,1.000039165,-1.001192471
2764,20.45589399,1.000039164,-1.00000796
2765,26.17523351,1.001918444,-1.0000388
2766,26.58707037,1.000037423,-0.981684281
2767,24.80109516,1.000037193,-1.000037157
2768,30.83193916,1,-1.00003824
2769,29.08067953,1.000005181,-1.000037104
2770,29.56607915,1.000037297,-0.911193078
2771,29.41558689,1,-1.000036476
2772,30.86836853,1.000036802,-1.098026457
2773,25.07479588,1.000036755,-1.000036568
2774,32.95947114,1,-0.993997905
2775,26.74371074,1.000036437,-1.000007568
2776,21.50573775,1.000035811,-1.000166437
2777,29.15109356,1.000034323,-1.008670844
2778,27.87115942,1.000102535,-1.000034127
2779,29.75159603,1,-1.006076059
2780,27.84964219,1.000033459,-0.990239011
2781,25.28326289,1.000032863,-1.000329789
2782,25.38206291,1.000032802,-1.000032456
2783,29.41736727,1.000033447,-1.000033448
2784,27.52901377,1,-0.845206251
2785,26.97689874,1,-1
2786,26.68732715,1,-1
2787,29.49296721,1,-0.582176788
2788,23.15900001,1,-1
2789,30.58152021,1,-0.99999986
2790,27.43377886,1.005609117,-1
2791,26.27290592,1,-1
2792,27.18356865,1,-1
2793,31.21973418,1.013471294,-1.007502008
2794,28.84912063,1,-0.999997918
2795,32.08423319,1.000031298,-1.005509925
2796,18.02365659,1,-1.000009163
2797,29.09892409,1.000031189,-1.000285343
2798,31.18781058,1.00003017,-1.000030009
2799,32.93966085,1.000030644,-1.00000493
2800,31.24663054,1.000029762,-1.000030592
2801,29.81017663,1.000028585,-1.000027998
2802,36.19864424,1.000029551,-1.000275472
2803,38.50458138,1,-1.000028106
2804,31.37807536,1.000027574,-0.999902494
2805,29.78422971,1.000553631,-1.000026701
2806,28.94312867,1.000026374,-1.000026371
2807,36.6964476,1.000025714,-1.000026036
2808,36.078912,1.000027881,-1.003519344
2809,34.92915406,1.000027927,-1.000027509
2810,32.16950918,1.000027796,-1.000026623
2811,23.38967805,1.000027215,-1.000028026
2812,26.51866878,1.000027565,-1.00000302
2813,29.28308413,1.011872236,-1.000023569
2814,29.8111701,1.000022025,-1.000022641
2815,30.779981,0.910987077,-1
2816,35.54134628,1.000025903,-1.000005434
2817,25.58806271,1.000046824,-1.00129173
2818,25.20175356,1.000044115,-1.000041127
2819,23.65564957,1.00003683,-1.000033897
2820,38.31746155,1.000050392,-1.000121261
2821,31.99442071,1.000051003,-1.000050022
2822,28.31797207,1.00005108,-1.000985116
2823,27.39700012,1.000049927,-1
2824,29.71335189,1.000049794,-1.00004971
2825,26.65057422,1.00004679,-1.043608509
2826,20.50197449,0.706138039,-0.819433944
2827,29.31758093,1.000046749,-1.000046472
2828,29.30843148,0.921748637,-1.000045674
2829,32.11848592,1,-1.000045326
2830,30.87058837,1.000044076,-1.000043353
2831,21.74890317,1.000043969,-1.000044125
2832,33.08664896,1.000048007,-1.0000484
2833,28.40066861,1.000048451,-1.000047843
2834,24.66655832,1.000048043,-1.000047849
2835,33.79314084,1.000048312,-1.000047267
2836,31.36366219,1,-1.000047298
2837,32.07314409,1.000042338,-1.000042284
2838,30.46015322,1.00004169,-1.000041569
2839,23.19028231,0.672682101,-0.693430752
2840,43.88163503,1.002495796,-1.000075665
2841,17.37561035,1.000044121,-1.031045334
2842,31.76979691,1.005957088,-1
2843,35.22147486,1.000043565,-1.000044027
2844,28.96400277,1.004613494,-1.000042773
2845,30.4640992,1.000042628,-1.000012261
2846,36.29955082,1.000048448,-1.000047452
2847,31.38794712,1.00003523,-0.674939677
2848,32.91426434,1.000036211,-1.000036368
2849,27.2364348,1.00003431,-1.035472273
2850,29.05591773,1.000033497,-1
2851,31.61881309,1,-0.642664488
2852,34.24577424,1,-1
2853,32.14065798,1.000032259,-1.000032292
2854,27.88621527,1.000032036,-1.000032573
2855,29.86836453,1.000031912,-1.000032835
2856,35.79331349,1.000032983,-1.000034111
2857,27.84468998,1.000033743,-0.995174753
2858,30.56765971,1.000101701,-1.000033309
2859,27.24677426,1.000033571,-1.003270059
2860,21.05225088,1.001151969,-1.00003252
2861,35.4323228,1.000032866,-1.004860469
2862,31.36597802,1.000031494,-1
2863,28.03048873,1.000844384,-1
2864,33.9451893,1.000049733,-1.000050034
2865,29.49054712,1.000047858,-1.000047788
2866,21.52108831,1.092735884,-1.000040018
2867,27.49610849,1.00004016,-1.000040305
2868,26.94415391,1.000053102,-1.018429592
2869,22.43742224,1.000041797,-1.0000048
2870,26.64818152,1.000036963,-1.000039978
2871,9.743662573,1.000775139,-1.000037297
2872,31.85818437,1.000037222,-1.000039688
2873,25.96161409,1.049630529,-1.000035104
2874,29.83440785,1.000034274,-0.876903578
2875,29.01083445,0.938224126,-1.000034665
2876,38.40717063,1.000036622,-1
2877,34.16834669,1.001852516,-1.000031965
2878,32.0892825,1.000032991,-1
2879,28.82097651,1.000097954,-1.000032796
2880,25.18436529,1.000004276,-1.000033272
2881,30.44489233,1.000031654,-0.741046168
2882,29.23056512,1,-1.000032833
2883,33.81691774,1.000032021,-1
2884,29.81341581,1.000031334,-1.000031853
2885,29.29062277,0.769632672,-1.000031131
2886,25.88721417,1.000030892,-1.000006417
2887,24.91186974,1.000030363,-1.000030684
2888,29.97253449,1.00004644,-1.000045572
2889,35.40694512,1.00044876,-1
2890,27.13816623,1.000044807,-1.00021436
2891,20.65827095,1.000029408,-1.000004837
2892,29.09866477,1.000029347,-1.000005966
2893,27.8691616,1.000028146,-1.000004627
2894,26.50448944,1.000083176,-1.000027782
2895,26.87827004,0.796280294,-1
2896,25.17095249,0.710686496,-1.000003049
2897,27.76982922,1,-0.933927136
2898,26.10917184,0.97664135,-0.795959168
2899,29.4501132,1,-1.000026494
2900,26.45048865,0.965196654,-1.000026961
2901,24.78520734,1,-1.000023901
2902,27.37782775,0.959362236,-1.00002399
2903,30.6628822,1.000023893,-1.0000241
2904,27.85972872,1.000023784,-1.000003308
2905,25.24487342,1.000023781,-0.931538489
2906,26.92520744,1,-1.000022947
2907,25.65708378,1.000022781,-0.920034747
2908,29.05858529,1,-1
2909,31.94563956,1.000042529,-1.000022114
2910,27.07770442,1.000108996,-1.000035028
2911,30.28783036,1.000034048,-1
2912,23.01367428,1.001413194,-1.000002858
2913,29.51975594,1.000044454,-0.915428467
2914,30.0896213,1.00004422,-0.996585526
2915,31.11885767,0.931688943,-0.953411555
2916,26.39278598,1.00004292,-1.000043248
2917,30.33631201,1,-0.999995509
2918,28.18049561,1.00004211,-1
2919,25.37671981,0.736049105,-1.000041467
2920,23.15106554,1.000041649,-1.000040856
2921,31.60795249,1.000040234,-0.999692523
2922,20.68710924,1.000029367,-1.000030276
2923,23.85604104,0.621456744,-0.860458877
2924,17.11843578,1.000028968,-1.000028457
2925,25.62678308,1.000038055,-1.000037732
2926,22.04112057,1.00003798,-1.000007761
2927,28.22836466,1.00003799,-1.00003792
2928,29.01607002,1.000040802,-1.000004882
2929,30.28153919,1.000039559,-0.999501307
2930,30.14688116,1.00003731,-0.944023345
2931,27.64154565,1.000037315,-1.000035571
2932,28.0051046,1.000035879,-0.983671259
2933,24.47817319,1.000035111,-1
2934,23.02686738,0.740695644,-0.990870461
2935,23.70936589,1.000034944,-1.000034492
2936,21.08198576,1.000034623,-1.00003449
2937,33.32363077,1.000033133,-1.000033799
2938,31.88423321,1.000033773,-1.002879424
2939,25.29904726,1.001672631,-1.00003318
2940,27.6087352,1,-1.000033945
2941,29.61039739,1.000033249,-0.97090536
2942,29.22455155,1.000031693,-1.000031739
2943,29.56553105,1.000030742,-1.00003074
2944,26.93932357,1.000031117,-1.000031327
2945,31.43776869,0.842713676,-1.000030269
2946,31.72146504,1.000038009,-0.922040125
2947,22.54327738,1.000029453,-1.00000325
2948,26.58088105,1.000028643,-1.000003158
2949,25.98088104,1.00002815,-1.0000285
2950,26.09523233,1.000028449,-1.000028179
2951,28.08590976,1.000028294,-1.000003605
2952,24.49840126,1.000028667,-1.00002816
2953,30.85010878,1.000028516,-1.000028158
2954,33.22677964,1.000387457,-1.000027652
2955,30.0790481,1.00002705,-0.813468342
2956,28.50166774,1.000026791,-1.000026341
2957,28.59420486,1.000026388,-1.000026319
2958,25.21170007,1.000025975,-1.000026189
2959,28.1683397,1.000024369,-1.000898144
2960,34.32740838,1.001560436,-1.000036478
2961,41.26546947,1.000036109,-1.000104992
2962,45.27230451,1.000035124,-1.000035141
2963,38.92064657,1.000034739,-1.000034206
2964,44.57137525,1.000042688,-1.000043278
2965,35.08987358,1.079983869,-1
2966,23.78410492,1.000027863,-1.000005796
2967,32.95252799,0.926963863,-1.000027856
2968,28.58947907,0.990984928,-1.000026433
2969,29.32077456,0.971174279,-1.000006013
2970,31.51525107,1.000034998,-1.002812505
2971,28.80581423,1.000029833,-0.708683046
2972,27.13577554,1,-1.000024363
2973,26.99802135,1.000024509,-1.000024173
2974,32.46750149,1.000023774,-1.000023412
2975,26.68761394,1.000023268,-1.000003165
2976,27.41512802,1.00002347,-1.000003341
2977,32.86757148,1.000023801,-1.000022899
2978,28.21613878,1.00002178,-1.000002586
2979,33.87527949,1,-1.000039327
2980,41.24570716,1,-0.968220789
2981,30.45421198,1.00002333,-1.000026925
2982,31.2688586,1.000045036,-1.000045012
2983,36.30576416,1.000348003,-1.000044815
2984,42.05576123,1.001164892,-1.0000655
2985,41.33691993,1.00006424,-1.001905076
2986,44.97988136,1.000036168,-1.00000892
2987,38.51873659,1.000064289,-1.000065415
2988,39.01720397,1.009459674,-1.00006237
2989,18.897554,1.00000947,-1.000044422
2990,30.17652514,1.000041967,-1.000008933
2991,24.83218973,1.000042007,-1.000071037
2992,28.88443228,1.000043285,-0.975031111
2993,28.35517805,1,-1.000040053
2994,30.17111725,0.727578462,-1.000040021
2995,29.9137448,0.940588364,-1.00003884
2996,28.70456347,0.963269966,-0.768583509
2997,29.79716402,0.966667587,-1
2998,32.77856621,1,-0.947403266
2999,30.09614346,1,-1.00003647
3000,22.96198952,1.00003933,-1.000159258
3001,29.51600312,1.000113952,-1.000038186
3002,25.89848331,1.000037661,-1.00003776
3003,28.02599976,1.00003807,-1
3004,28.34130029,1.000037288,-1.000037226
3005,29.77449677,1.018157207,-1.000036298
3006,28.28682178,1.00003562,-1.000035493
3007,25.70939888,1.000035833,-1.00003474
3008,37.91871496,1.000047479,-1.005233784
3009,32.12933062,1.00004745,-1.000044738
3010,25.11724817,1.000046528,-1.000461395
3011,35.15448768,1.000047543,-1.000065667
3012,30.42198772,1.003152335,-1.000044601
3013,25.77802224,0.80531868,-1.030397183
3014,26.68415969,1.000035348,-1.000034687
3015,32.40924117,1.000034969,-0.658041786
3016,29.79300903,0.975205948,-1
3017,27.20593956,1.00003024,-1.000029979
3018,25.63264882,1.000029548,-0.990814915
3019,27.54643461,0.870283262,-0.949897222
3020,32.86105137,1.000027809,-0.926447539
3021,30.00059849,0.935752107,-1
3022,26.36700609,1.000027084,-0.969498927
3023,24.49585748,1.000026812,-1.000026487
3024,25.69433369,1.000027484,-1.00000298
3025,24.21815729,1.010561523,-1.000027102
3026,28.10464471,1.000505984,-1.000003178
3027,29.91833731,1.000026635,-1.00036348
3028,26.72396752,1.000778427,-1.000026361
3029,30.01119377,1.012705728,-1.000025235
3030,27.11268344,1.000024833,-1.000024663
3031,25.01741647,1.000024174,-1.000024097
3032,29.96956687,1.000024477,-1.000002759
3033,38.75570264,1.000032869,-1.00003178
3034,35.15902453,1.000032196,-1.000031928
3035,37.77851948,1.000031927,-1.000031669
3036,46.06763142,1.000031269,-1.000311291
3037,29.17183186,1.000045526,-1.048029363
3038,34.07398887,0.878757831,-1.000039154
3039,28.42453198,1.000047196,-1.000178612
3040,28.68636083,1.001377202,-1.000045513
3041,31.99566999,1.000043223,-1.022979398
3042,33.41847171,1.0000414,-1.00004141
3043,30.54217683,1.00004243,-1.000042616
3044,31.66423262,1,-1
3045,26.85223271,1.000041067,-1.000040927
3046,24.49449852,1.000041225,-1.000012374
3047,25.91061399,1.000041132,-1.000040804
3048,21.39000272,1.000042457,-1.000042398
3049,23.63255183,1.000833977,-1.000041852
3050,29.99444304,1.000040653,-1
3051,23.97141569,1.000041227,-1.000040483
3052,30.20429522,1.000040999,-1.00000845
3053,36.08240781,1.006579763,-1.000040396
3054,27.96773155,1.000039442,-1.000038784
3055,26.82700888,1.000039205,-1.000039281
3056,31.88094031,1.002056311,-1
3057,48.6156568,1.000054428,-1.000052814
3058,52.01135894,1.00005302,-1.000052599
3059,38.83018856,1.026448194,-1.000042506
3060,39.21634288,1.000040621,-1.000392792
3061,31.62007007,1,-1.027976935
3062,31.62882791,1.000030189,-1.000030423
3063,29.12617062,1.000031157,-0.994289152
3064,28.6190761,1.000030396,-1.000030135
3065,30.8549281,1.000028988,-1.000028915
3066,31.97250793,0.923377325,-1
3067,31.11447399,1.000028862,-1.000028207
3068,27.46085196,1.00002792,-1.000028067
3069,29.09060917,1.000027844,-1.000028179
3070,28.24845061,1,-0.864674418
3071,24.27616694,0.800749311,-1.000026648
3072,28.00717542,1,-0.966769599
3073,25.73644617,1.000027787,-0.804599373
3074,22.97701296,1,-1.000027359
3075,26.60990938,1.002747483,-1.000027087
3076,24.0403883,1.000003136,-1.000027774
3077,30.90230697,1.001329172,-0.83510607
3078,26.49309928,1.000026898,-1.000003493
3079,28.02251926,0.944330786,-0.960235061
3080,26.49368721,1.000794035,-0.999996323
3081,25.9223807,1.005231663,-1.000002756
3082,34.19998977,1.000034975,-1.000005211
3083,32.0951009,1.00003495,-1.000033374
3084,33.49658908,1.000034837,-1.000034394
3085,31.05152241,1.000025847,-1.002250143
3086,29.95182431,1.00002526,-1.000003756
3087,30.83070725,1.000025029,-1.00000297
3088,25.56179386,1.000024945,-1.000249682
3089,33.70192076,1.000042035,-1.000040859
3090,28.92794628,0.95283806,-1
3091,34.97823829,1.000044461,-1.00004697
3092,27.76447564,1.000026782,-1.000022234
3093,25.18591715,1,-1.000012587
3094,28.26371037,1.000041987,-1.000041161
3095,29.31722817,1.000042467,-1.000001028
3096,17.80744963,1.000043796,-1.000043157
3097,27.82737609,1.000043006,-0.988250874
3098,27.82422966,1.000042443,-0.926987341
3099,29.46376226,1.000042019,-1.000042788
3100,25.72018656,1.000041891,-1
3101,26.28580625,1.000041892,-1.000042072
3102,27.3241924,0.664006546,-0.990757533
3103,26.50091752,1.000041372,-1.000040902
3104,26.63866072,1.001881578,-1.000040465
3105,28.72334302,1.000040528,-0.999976307
3106,26.98531948,1.000041713,-1.000041616
3107,31.8729235,1.000041574,-1.004221797
3108,27.87257415,1.000040442,-1.000068134
3109,34.43470665,1.000041284,-0.999926754
3110,31.22782905,1.000040802,-0.999110167
3111,31.33534538,1.00004057,-1.00000605
3112,32.27479956,1.086264636,-1.000044428
3113,28.94462989,1.000041203,-1.000041307
3114,34.98220059,1.000040928,-1.000039329
3115,19.08143486,1.000040166,-1.0000989
3116,27.70332354,1.00003649,-1.000036353
3117,34.12456057,1.000036416,-1
3118,23.51435908,1.000036294,-1.000035571
3119,31.46195904,1.000036128,-0.900574784
3120,26.20088972,1.000037362,-0.939282316
3121,30.90841631,1.000037204,-1.000005627
3122,32.39976907,1.000036503,-0.994323574
3123,30.56777003,1.000036178,-0.729458522
3124,28.32499782,1.000036413,-1
3125,32.63693337,1.000035836,-1.000035374
3126,34.12119413,1.000035082,-1.000035299
3127,34.95269412,1.000652454,-1.000035179
3128,28.38650843,1.000036853,-1.00001155
3129,34.33402967,1.00003763,-1.000037113
3130,39.29610326,1.000036067,-1
3131,31.62714207,1.000055905,-1.000046127
3132,34.49483139,0.999957774,-1.000036836
3133,34.0083346,1.000036328,-1.000035832
3134,33.33548804,1.000034729,-0.948962292
3135,37.36311585,1.000035136,-1.000035736
3136,32.30971198,1,-1.000034943
3137,42.79945633,1,-1.00003072
3138,32.14805013,1,-1
3139,21.60465374,1.000030149,-1.000004651
3140,32.15163516,1.000029704,-1.000583608
3141,29.59512466,0.767868046,-0.999844143
3142,31.54181042,1.000030751,-1
3143,29.76268344,1.000030523,-1.000030903
3144,32.55387157,1.000031708,-1.000031503
3145,30.128626,1.000031456,-1.000031514
3146,34.32586077,1.000033659,-1.000033655
3147,40.67454342,1.000036203,-1.000035351
3148,31.60103412,1.000006409,-1.000031417
3149,25.85254509,1.000040053,-1.00002959
3150,34.79995727,0.994251913,-1.000029586
3151,30.43185822,1.000028169,-1.000028377
3152,33.49785303,1.000030089,-1.000030603
3153,31.18161569,1.000039501,-1.000040977
3154,40.84684573,1.0000457,-1.000093725
3155,43.80685396,1.000045433,-1.000045655
3156,36.03524726,1.00003199,-1.034787991
3157,33.28918296,1.004436067,-1.000028655
3158,22.24479848,1.000028502,-1.00000865
3159,25.59659095,1.000028803,-1.000003216
3160,35.78201118,1.000031288,-1.000030617
3161,33.93225149,1,-1.018241064
3162,33.38574853,0.958654893,-1
3163,37.24186663,1.000027414,-1.000027006
3164,32.53584274,1.000023295,-1.000023836
3165,24.81656783,1,-1.000023061
3166,30.48379851,1.000046913,-1.000046273
3167,27.96739888,1.000040021,-1.000039095
3168,21.89340448,1.00003443,-1.000006082
3169,24.63624148,1.000033121,-1.000030879
3170,17.65600185,1.00000537,-1.000047753
3171,31.89648038,0.718887462,-0.997700502
3172,33.1789666,1.000047813,-1.000046898
3173,35.05327864,1.000046023,-1.000045871
3174,31.79282532,1.000045188,-1.000009336
3175,33.9409457,1.000044712,-1.000044429
3176,32.27630335,1.000044043,-0.995499306
3177,32.08829983,1.000043619,-1
3178,27.53113117,1.000062856,-1.000062562
3179,37.66896295,1.000043631,-1
3180,33.97406365,1.000044242,-1.000044593
3181,34.28334646,1.000041753,-1.000041461
3182,27.97147884,1,-1.000041192
3183,26.2647335,1.000040485,-1.000008536
3184,30.72765921,1.000038266,-1.000004271
3185,28.05942082,0.954662927,-0.695604568
3186,27.80241635,0.886846824,-0.834335218
3187,23.731266,1.000033663,-0.786633269
3188,27.12463133,1.000034267,-1.000034558
3189,27.16283402,1.000033085,-1.000033225
3190,26.89962139,1.000033682,-1.000033668
3191,29.05832336,1.00003307,-1.000032317
3192,34.20536635,0.996891684,-1
3193,32.90737817,1.000033789,-0.79075298
3194,29.35933368,1.000033539,-1.000033935
3195,30.44824482,1,-1.000032739
3196,29.16665847,1.000033161,-1.000032178
3197,32.29922998,1.00003332,-1.000032961
3198,33.15868074,1.00003216,-1.006842911
3199,32.9637077,1.000031421,-1.000503821
3200,43.74160181,1.000046904,-1.000046653
3201,36.85433454,1.000009715,-1.000038569
